row_id,name,offers,description,sku,brand,category,page_url,productid,releasedate
73081,BARTLBY & BEETH DUAL-SIDED SHIRT,"{'price': '33', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Nov. 3, 2023', 'itemcondition': 'http://schema.org/NewCondition'}","The classic t-shirt features boxy, classic fit. Solid colors: 100% Preshrunk jersey knit 5.3 oz/yd cotton. Unisex sizing to fit most people.",bartlby-beeth-dual-sided-shirt-womens-t-shirt-classic-unisex-black,"{'name': ""Alex Pardee's BRIGHTMARES""}",T-Shirt,https://alexpardee.threadless.com/designs/bartlby-beeth-dual-sided-shirt/womens/t-shirt/classic-unisex?variation=crest-back&color=black&size=4x-large,,
274117,"HearNo,SpeakNo,SeeNo Evil Skull","{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 24, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","This custom printed kids t-shirt is 100% cotton with the exception of heathers (heather grey, for example, is 90% cotton, 10% polyester) Fabric laundered. Set-in 1x1 inch collar. Satin label",hearnospeaknoseeno-evil-skull-kids-t-shirt-white,{'name': 'Art of our Minds'},T-Shirt,https://artofourminds.threadless.com/designs/hearnospeaknoseeno-evil-skull/kids/t-shirt,,
92458,Somewhere In The Tropics,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",somewhere-in-the-tropics-womens-t-shirt-fitted-vibrant_yellow,{'name': 'ChristGang Apparel'},T-Shirt,https://christgangapparel.threadless.com/designs/somewhere-in-the-tropics/womens/t-shirt/fitted?color=vibrant_yellow,,
224083,Food,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 26, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","This custom printed kids t-shirt is 100% cotton with the exception of heathers (heather grey, for example, is 90% cotton, 10% polyester) Fabric laundered. Set-in 1x1 inch collar. Satin label",food-kids-t-shirt-black,"{'name': ""RNF's Artist Shop""}",T-Shirt,https://rnf.threadless.com/designs/food/kids/t-shirt,,
148914,Shouting,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 25, 2023'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",shouting-womens-t-shirt-fitted-white,"{'name': ""KevinSlick's Artist Shop""}",T-Shirt,https://kevinslick.threadless.com/designs/shouting/womens/t-shirt/fitted?variation=front&color=white,,
90460,Deadpool at Disney!,"{'pricevaliduntil': 'Nov. 2, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",deadpool-at-disney-mens-t-shirt-regular-black,{'name': 'Zheph Skyre'},T-Shirt,https://zhephskyre.threadless.com/designs/deadpool-at-disney/mens/t-shirt/regular?color=black&size=large,,
338232,I Am - Collection (Pink/Gold),"{'pricecurrency': 'USD', 'pricevaliduntil': 'Oct. 29, 2023', 'availability': 'http://schema.org/InStock', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","A no-frills, standard tee for t-shirt originalists. The unisex fit is classic and boxy, like t-shirts were meant to be. Think of this as the well-loved tee you'd find at a resale shop from the era of iconic 90's tees.",i-am-what-i-choose-to-become-collection-pink-gold-mens-t-shirt-classic-black,{'name': 'My Epic Year'},T-Shirt,https://myepicyear.threadless.com/designs/i-am-what-i-choose-to-become-collection-pink-gold/mens/t-shirt/classic,,
305590,Pocket white,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",pocket-white-mens-t-shirt-regular-orange_poppy,{'name': 'The Lan Party Talk Show'},T-Shirt,https://thelanpartyts.threadless.com/designs/pocket-white/mens/t-shirt/regular?color=orange_poppy,,
160056,pretty great,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 26, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","A no-frills, standard tee for t-shirt originalists. The unisex fit is classic and boxy, like t-shirts were meant to be. Think of this as the well-loved tee you'd find at a resale shop from the era of iconic 90's tees.",pretty-great-1-mens-t-shirt-classic-kiwi,"{'name': ""loveunbroken's Artist Shop""}",T-Shirt,https://loveunbroken.threadless.com/designs/pretty-great-1/mens/t-shirt/classic?color=kiwi,,
16596,Ilha de São Francisco do Sul Creepy Birds,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 24, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",ilha-de-sao-francisco-do-sul-creepy-birds-mens-t-shirt-regular-black,"{'name': ""darkhorizons's Artist Shop""}",T-Shirt,https://darkhorizons.threadless.com/designs/ilha-de-sao-francisco-do-sul-creepy-birds/mens/t-shirt/regular,,
123673,Frankie - Haunted House Rock,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 25, 2023'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",frankie-haunted-house-rock-mens-t-shirt-regular-light_blue,{'name': 'John D-C'},T-Shirt,https://johndc.threadless.com/designs/frankie-haunted-house-rock/mens/t-shirt/regular?color=light_blue&size=x-large,,
293096,Pitch us!,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 24, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An easy-wearing unisex fit makes the regular t-shirt perfect for every body, with combed ring spun cotton the shirt has a mid-weight fabric with an extra-comfortable touch. This is a staple shirt for every mood.",pitch-us-womens-t-shirt-regular-unisex-black,{'name': 'Unusual Efforts Merchandise and Prints'},T-Shirt,https://unusualefforts.threadless.com/designs/pitch-us/womens/t-shirt/regular-unisex,,
184733,7 Sharp 9 Logo Black,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 24, 2023', 'price': '33.95', 'itemcondition': 'http://schema.org/NewCondition'}","Arguably the softest, most delightfully magical combination of fabrics ever made into a t-shirt. This smooth silky t-shirt drapes the best, has the greatest stretch and recovery; and offers a classic fit providing a clean, confident appearance.",7-sharp-9-logo-all-black-mens-t-shirt-triblend-grey_triblend,{'name': '7 Sharp 9 Store'},T-Shirt,https://7sharp9.threadless.com/designs/7-sharp-9-logo-all-black/mens/t-shirt/triblend?color=grey_triblend,,
277144,No Camping - Ninja Tag,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",no-camping-ninja-tag-mens-t-shirt-regular-cyan,"{'name': ""ninjahub's Artist Shop""}",T-Shirt,https://ninjahub.threadless.com/designs/no-camping-ninja-tag/mens/t-shirt/regular?color=cyan&size=medium,,
320372,7 Sharp 9 How You Feel,"{'pricevaliduntil': 'Oct. 23, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An easy-wearing unisex fit makes the regular t-shirt perfect for every body, with combed ring spun cotton the shirt has a mid-weight fabric with an extra-comfortable touch. This is a staple shirt for every mood.",7-sharp-9-how-you-feel-womens-t-shirt-regular-unisex-clover,{'name': '7 Sharp 9 Store'},T-Shirt,https://7sharp9.threadless.com/designs/7-sharp-9-how-you-feel/womens/t-shirt/regular-unisex?color=clover,,
148205,Gila Monsters,"{'pricecurrency': 'USD', 'pricevaliduntil': 'Oct. 29, 2023', 'availability': 'http://schema.org/InStock', 'price': '33.95', 'itemcondition': 'http://schema.org/NewCondition'}","Arguably the softest, most delightfully magical combination of fabrics ever made into a t-shirt. This smooth silky t-shirt drapes the best, has the greatest stretch and recovery; and offers a classic fit providing a clean, confident appearance.",gila-monsters-mens-t-shirt-triblend-heather_onyx,"{'name': ""Gary Mc Alea Photography's Artist Shop""}",T-Shirt,https://garymcaleaphotography.threadless.com/designs/gila-monsters/mens/t-shirt/triblend?color=heather_onyx,,
150165,Sunset in Rocky Mountain,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 22, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","The classic t-shirt features boxy, classic fit. Solid colors: 100% Preshrunk jersey knit 5.3 oz/yd cotton. Unisex sizing to fit most people.",sunset-in-rocky-mountain-womens-t-shirt-classic-unisex-white,{'name': 'Jun087'},T-Shirt,https://jun087.threadless.com/designs/sunset-in-rocky-mountain/womens/t-shirt/classic-unisex,,
260392,True Wisdom,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 25, 2023'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",true-wisdom-mens-t-shirt-regular-kelly_green,{'name': 'Brett Jordan’s Artist Shop'},T-Shirt,https://brettjordan.threadless.com/designs/true-wisdom/mens/t-shirt/regular?color=kelly_green,,
312601,Who's Floating,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '38.95', 'pricevaliduntil': 'Oct. 24, 2023', 'itemcondition': 'http://schema.org/NewCondition'}","This lightweight, high-quality performance t-shirt features moisture-wicking fabric treated with an anti-microbial finish to help fight odors. The 100% microfiber polyester is rated for 50+ Ultraviolet Protection Factor (UPF). Unisex sizing.",whos-floating-womens-t-shirt-performance-unisex-black,{'name': 'Onewheel Shirts and Apparel'},T-Shirt,https://onewheel.threadless.com/designs/whos-floating/womens/t-shirt/performance-unisex,,
324317,Neon State Flag Circle,"{'pricevaliduntil': 'Nov. 2, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '24', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",neon-state-flag-circle-mens-t-shirt-regular-smoke,"{'name': ""Hoosier Homicide's Artist Shop""}",T-Shirt,https://hoosierhomicide.threadless.com/designs/neon-state-flag-circle/mens/t-shirt/regular?color=smoke,,
255734,"In a World of Dementors, Be a Patronus - White","{'pricecurrency': 'USD', 'pricevaliduntil': 'Oct. 29, 2023', 'availability': 'http://schema.org/InStock', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",in-a-world-of-dementors-be-a-patronus-white-text-womens-t-shirt-fitted-black,"{'name': ""thespinnacle's Artist Shop""}",T-Shirt,https://thespinnacle.threadless.com/designs/in-a-world-of-dementors-be-a-patronus-white-text/womens/t-shirt/fitted?color=black&size=x-large,,
58917,Vulpes Zerda,"{'pricevaliduntil': 'Nov. 2, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",vulpes-zerda-mens-t-shirt-regular-black,{'name': 'MrCapdevila Artist Shop'},T-Shirt,https://mrcap.threadless.com/designs/vulpes-zerda/mens/t-shirt/regular?color=black,,
193595,KEM Dead Ghost Semi-Transparent,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 24, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","A no-frills, standard tee for t-shirt originalists. The unisex fit is classic and boxy, like t-shirts were meant to be. Think of this as the well-loved tee you'd find at a resale shop from the era of iconic 90's tees.",kem-dead-ghost-semi-transparent-mens-t-shirt-classic-gold,{'name': 'Dead Ghost'},T-Shirt,https://deadghost.threadless.com/designs/kem-dead-ghost-semi-transparent/mens/t-shirt/classic?variation=front&color=gold,,
14070,Stylin' T Rex,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 25, 2023'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",stylin-t-rex-mens-t-shirt-regular-gold,"{'name': ""sundaydrivedesigns's Artist Shop""}",T-Shirt,https://sundaydrivedesigns.threadless.com/designs/stylin-t-rex/mens/t-shirt/regular?color=gold&size=3x-large,,
48791,DPS cappy,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 27, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",dps-cappy-mens-t-shirt-regular-stone,"{'name': ""doublepagespread's Artist Shop""}",T-Shirt,https://doublepagespread.threadless.com/designs/dps-cappy/mens/t-shirt/regular?color=stone,,
196324,No Rules (Kitty's logo),"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '35.95', 'pricevaliduntil': 'Oct. 26, 2023', 'itemcondition': 'http://schema.org/NewCondition'}",Our premium tee provides a structured fit in an elevated garment with a handful of subtle but noticeable flourishes. The heavier combed cotton results in a mid-weight fabric with a buttery smooth touch.,no-rules-kittys-logo-mens-t-shirt-premium-black,"{'name': ""The Book Muse's Shop""}",T-Shirt,https://thebookmuse.threadless.com/designs/no-rules-kittys-logo/mens/t-shirt/premium,,
231478,Libra,"{'pricecurrency': 'USD', 'pricevaliduntil': 'Oct. 29, 2023', 'availability': 'http://schema.org/InStock', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",libra-mens-t-shirt-regular-black,{'name': 'looks by primcess'},T-Shirt,https://primcess.threadless.com/designs/libra,,
129030,Truth Walker USA,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '35.95', 'pricevaliduntil': 'Oct. 26, 2023', 'itemcondition': 'http://schema.org/NewCondition'}",Our premium tee provides a structured fit in an elevated garment with a handful of subtle but noticeable flourishes. The heavier combed cotton results in a mid-weight fabric with a buttery smooth touch.,truth-walker-usa-mens-t-shirt-premium-black,"{'name': ""truthwalkers's Artist Shop""}",T-Shirt,https://truthwalkers.threadless.com/designs/truth-walker-usa/mens/t-shirt/premium,,
343605,My Therapist,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 27, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","This custom printed kids t-shirt is 100% cotton with the exception of heathers (heather grey, for example, is 90% cotton, 10% polyester) Fabric laundered. Set-in 1x1 inch collar. Satin label",my-therapist-kids-t-shirt-white,"{'name': ""East Alabama Humane Society's Shop""}",T-Shirt,https://eahs4pets.threadless.com/designs/my-therapist/kids/t-shirt?color=white&size=x-small,,
38493,Fortune,"{'pricevaliduntil': 'Oct. 23, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",fortune-mens-t-shirt-regular-smoke,{'name': 'Iheartjlp'},T-Shirt,https://iheartjlp.threadless.com/designs/fortune/mens/t-shirt/regular?color=smoke&size=small,,
345375,PH - chest (Black),"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 27, 2023', 'price': '37.95', 'itemcondition': 'http://schema.org/NewCondition'}","Vintage-washed, garment-dyed tee in a unisex style. Made from 100% ringspun cotton sourced from American farms. Shoulder-to-shoulder tape for durability. Ribbed set-in collar lays flat. Available in sizes S–3XL.",ph-chest-mens-t-shirt-vintage-wash-nantucket_red,"{'name': ""Piehouse Six's Shop""}",T-Shirt,https://piehousesix.threadless.com/designs/ph-chest/mens/t-shirt/vintage-wash?color=nantucket_red,,
333908,Pumpkin Lattes,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 25, 2023'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",pumpkin-lattes-mens-t-shirt-regular-maroon,"{'name': ""HIDENbehindAroc's Shop""}",T-Shirt,https://hidenbehindaroc.threadless.com/designs/pumpkin-lattes/mens/t-shirt/regular?color=maroon,,
171849,Pizza Love,"{'pricevaliduntil': 'Oct. 23, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",pizza-love-womens-t-shirt-fitted-black,{'name': 'Iheartjlp'},T-Shirt,https://iheartjlp.threadless.com/designs/pizza-love/womens,,
38204,the{LOVE}cell,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 24, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",the-love-cell-mens-t-shirt-regular-black,{'name': 'the{LOVE}cell'},T-Shirt,https://thelovecell.threadless.com/designs/the-love-cell/mens/t-shirt,,
205702,Fabric Scissors Ill Cut you,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","A no-frills, standard tee for t-shirt originalists. The unisex fit is classic and boxy, like t-shirts were meant to be. Think of this as the well-loved tee you'd find at a resale shop from the era of iconic 90's tees.",fabric-scissors-ill-cut-you-mens-t-shirt-classic-black,{'name': 'RockerByeDestash Market'},T-Shirt,https://rockerbyedestash.threadless.com/designs/fabric-scissors-ill-cut-you/mens/t-shirt/classic,,
178480,Sticks And Stones Test Pattern (Blue),"{'price': '24.95', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 28, 2023', 'itemcondition': 'http://schema.org/NewCondition'}","The softest, coziest, most comfortable tee in your closet. This high-quality Bella + Canvas t-shirt puts a refined twist on a well-loved style giving you an updated unisex essential that fits like a well-loved favorite.",blue-test-pattern-mens-t-shirt-extra-soft-black,{'name': '77s Artist Shop'},T-Shirt,https://77s.threadless.com/designs/blue-test-pattern/mens/t-shirt/extra-soft,,
5810,Máscaras (B/W),"{'pricecurrency': 'USD', 'pricevaliduntil': 'Oct. 29, 2023', 'availability': 'http://schema.org/InStock', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",mascaras-b-w-womens-t-shirt-fitted-black,"{'name': ""kateforay's Shop""}",T-Shirt,https://kateforay.threadless.com/designs/mascaras-b-w/womens/t-shirt,,
284134,petty auntie,"{'pricevaliduntil': 'Nov. 2, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'itemcondition': 'http://schema.org/NewCondition', 'price': '29'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",petty-auntie-mens-t-shirt-regular-fuchsia,"{'name': ""Art of Wendy Xu's Artist Shop""}",T-Shirt,https://artofwendyxu.threadless.com/designs/petty-auntie/mens/t-shirt/regular?color=fuchsia,,
55871,Dragon Riders,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 31, 2023'}","This custom printed kids t-shirt is 100% cotton with the exception of heathers (heather grey, for example, is 90% cotton, 10% polyester) Fabric laundered. Set-in 1x1 inch collar. Satin label",dragon-riders-kids-t-shirt-black,{'name': 'Kid Beowulf Studio Store'},T-Shirt,https://kidb.threadless.com/designs/dragon-riders/kids/t-shirt,,
159732,Sweeper Queen,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Nov. 1, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",sweeper-king-mens-t-shirt-regular-white,"{'name': ""automaton's Artist Shop""}",T-Shirt,https://automaton.threadless.com/designs/sweeper-king/mens/t-shirt/regular?color=white,,
344091,"Durian, King of Fruits!","{'pricecurrency': 'USD', 'pricevaliduntil': 'Oct. 29, 2023', 'availability': 'http://schema.org/InStock', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",durian-king-of-fruits-mens-t-shirt-regular-black,{'name': 'Filipeanut Sari-Sari Store'},T-Shirt,https://filipeanut.threadless.com/designs/durian-king-of-fruits/mens,,
256734,Classic Salisbury Pride Heart Logo,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 31, 2023'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",classic-salisbury-pride-heart-logo-womens-t-shirt-fitted-white,"{'name': ""SalisburyPride's Artist Shop""}",T-Shirt,https://salisburypride.threadless.com/designs/classic-salisbury-pride-heart-logo/womens,,
59793,SOCKS AND PIZZA LOGO BLACK mini,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'price': '37', 'itemcondition': 'http://schema.org/NewCondition'}","Ridiculously soft, lightweight tee with a regular fit. Colors are 100% combed cotton (Heather 85% Cotton / 15% Viscose). Scoop neckline flatters the collarbone area and neck. Preshrunk to minimize shrinkage. Available in sizes XS–XL.",socks-and-pizza-logo-black-mini-womens-t-shirt-premium-heather_grey,{'name': 'SOCKS AND PIZZA MAG'},T-Shirt,https://socksandpizza.threadless.com/designs/socks-and-pizza-logo-black-mini/womens/t-shirt/premium?color=heather_grey,,
28541,SA DC Highway to Hachie,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Nov. 1, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",sa-dc-womens-t-shirt-fitted-white,"{'name': ""Garland's Artist Shop""}",T-Shirt,https://garland.threadless.com/designs/sa-dc/womens/t-shirt/fitted?variation=front&color=white&size=2x-large,,
183292,Little Black,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 24, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",little-black-mens-t-shirt-regular-olive,"{'name': ""Sadi Tekin's Shop""}",T-Shirt,https://saditekin.threadless.com/designs/little-black/mens/t-shirt/regular?color=olive,,
308130,Quizno's Coyote - Never Forget,"{'pricevaliduntil': 'Nov. 2, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",quiznos-coyote-never-forget-mens-t-shirt-regular-black,{'name': 'Sarah Becan'},T-Shirt,https://sarahbecan.threadless.com/designs/quiznos-coyote-never-forget/mens/t-shirt/regular,,
102762,New Asgard Radio Merch,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 31, 2023'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",new-asgard-pic-mens-t-shirt-regular-fuchsia,"{'name': ""Asgard Radio's Artist Shop""}",T-Shirt,https://asgardradio.threadless.com/designs/new-asgard-pic/mens/t-shirt/regular?color=fuchsia,,
131589,"Mikey, do you copy?","{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 27, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",mikey-do-you-copy-mens-t-shirt-regular-scarlet_red,"{'name': ""7 Lamb's Artist Shop""}",T-Shirt,https://7lamb.threadless.com/designs/mikey-do-you-copy/mens/t-shirt/regular?variation=front&color=scarlet_red,,
